,initialization,filtering,windowing,ego_vehicles,grouping,saving,total
1,0.29315185546875,0.028207063674926758,0.8689179420471191,0.15287208557128906,1.9390101432800293,0.03039097785949707,3.3125500679016113
2,0.30029892921447754,0.007489919662475586,0.9355409145355225,0.2334141731262207,1.955885887145996,0.028213024139404297,3.4608428478240967
3,0.24359869956970215,0.0070400238037109375,0.718170166015625,0.1341571807861328,1.7308971881866455,0.02697920799255371,2.86084246635437
4,0.3000679016113281,0.007768869400024414,1.0266947746276855,0.16848015785217285,3.0873429775238037,0.044484853744506836,4.6348395347595215
5,0.322659969329834,0.0077056884765625,1.0692121982574463,0.16962289810180664,3.205878973007202,0.04664492607116699,4.8217246532440186
6,0.366657018661499,0.00925898551940918,1.219897985458374,0.27376389503479004,3.536250114440918,0.05194687843322754,5.457774877548218
7,0.2067251205444336,0.006445169448852539,0.5618479251861572,0.11289501190185547,1.5985751152038574,0.022777795791625977,2.5092661380767822
8,0.3766336441040039,0.00987696647644043,1.3946638107299805,0.20886492729187012,3.4180233478546143,0.04761815071105957,5.455680847167969
9,0.3444857597351074,0.008417129516601562,1.2037880420684814,0.18867111206054688,2.952550172805786,0.0429987907409668,4.74091100692749
10,0.2069718837738037,0.00683283805847168,0.5459327697753906,0.11173510551452637,1.6884548664093018,0.02858591079711914,2.5885133743286133
11,0.5224900245666504,0.013023138046264648,1.968285083770752,0.44273900985717773,4.058149814605713,0.04799675941467285,7.0526838302612305
12,0.9108240604400635,0.018605709075927734,4.407949209213257,0.6762299537658691,7.362113952636719,0.08307600021362305,13.458798885345459
13,0.8397469520568848,0.017854928970336914,4.429950952529907,0.6359422206878662,7.11332106590271,0.08656811714172363,13.123384237289429
14,0.8038198947906494,0.01697373390197754,3.7594707012176514,0.4237477779388428,6.009674072265625,0.06959891319274902,11.083285093307495
15,0.26090002059936523,0.006617069244384766,0.7301619052886963,0.1318190097808838,1.7767119407653809,0.024960041046142578,2.9311699867248535
16,0.27112388610839844,0.007171154022216797,0.7873270511627197,0.212493896484375,1.9634881019592285,0.028909921646118164,3.2705140113830566
17,0.2645900249481201,0.006823062896728516,0.7399232387542725,0.19838690757751465,1.8052327632904053,0.02713918685913086,3.042095184326172
18,0.15625619888305664,0.005564212799072266,0.35858583450317383,0.12861299514770508,0.9915499687194824,0.015786170959472656,1.656355381011963
19,0.2627098560333252,0.008462190628051758,0.7669601440429688,0.20521759986877441,1.9879112243652344,0.030299901962280273,3.2615609169006348
20,0.31715893745422363,0.007827043533325195,1.0454308986663818,0.246751070022583,2.131962776184082,0.032292842864990234,3.781423568725586
21,0.28865599632263184,0.008238792419433594,0.8964099884033203,0.1514418125152588,1.9125161170959473,0.028331995010375977,3.2855947017669678
22,0.19697213172912598,0.0052318572998046875,0.4638478755950928,0.1524810791015625,1.0713000297546387,0.015317916870117188,1.9051508903503418
23,0.369293212890625,0.009557008743286133,1.3074660301208496,0.1998579502105713,2.395076036453247,0.03337717056274414,4.314627408981323
24,0.33605384826660156,0.010283946990966797,1.1757721900939941,0.18813204765319824,2.237107753753662,0.031358957290649414,3.9787087440490723
25,1.7599270343780518,0.03209400177001953,10.459923028945923,0.9017658233642578,15.113672971725464,0.19985103607177734,28.467233896255493
26,1.755746841430664,0.027926921844482422,8.393033981323242,0.6973659992218018,14.380333185195923,0.1562199592590332,25.410626888275146
27,0.8455221652984619,0.017432212829589844,3.9422242641448975,0.5685770511627197,5.521219968795776,0.06531286239624023,10.960288524627686
28,0.7169368267059326,0.01630091667175293,3.2681798934936523,0.3630499839782715,5.209993124008179,0.06518793106079102,9.639648675918579
29,0.6479971408843994,0.01629805564880371,2.6061477661132812,0.4467189311981201,5.126946926116943,0.06739997863769531,8.911508798599243
30,0.7669198513031006,0.015056848526000977,3.6331307888031006,0.38788294792175293,6.382890939712524,0.07883596420288086,11.26471734046936
31,0.6990182399749756,0.01359105110168457,2.942673921585083,0.4907231330871582,5.893487215042114,0.07149505615234375,10.11098861694336
32,0.3951139450073242,0.009448051452636719,1.4412379264831543,0.21114516258239746,3.6048319339752197,0.04806399345397949,5.709841012954712
33,0.6672520637512207,0.01413726806640625,2.765291213989258,0.4723329544067383,6.125733137130737,0.0795130729675293,10.12425971031189
34,0.6814138889312744,0.021748065948486328,2.04101300239563,0.3926558494567871,4.671128034591675,0.06106972694396973,7.869028568267822
35,0.6472539901733398,0.015077829360961914,2.340362071990967,0.4430530071258545,5.05528712272644,0.07580685615539551,8.576840877532959
36,0.8361790180206299,0.01726388931274414,3.9148988723754883,0.5982589721679688,8.29903793334961,0.10648083686828613,13.772119522094727
37,0.610084056854248,0.012633800506591797,2.3357653617858887,0.3156290054321289,4.9571311473846436,0.06298494338989258,8.294228315353394
38,0.731482982635498,0.015330076217651367,3.1192939281463623,0.5232460498809814,6.048954963684082,0.07402825355529785,10.512336254119873
39,0.6310889720916748,0.013688802719116211,2.595445156097412,0.5192809104919434,4.897366046905518,0.06351590156555176,8.720385789871216
40,0.7744321823120117,0.016204118728637695,2.9326210021972656,0.49851512908935547,5.429641962051392,0.07018637657165527,9.721600770950317
41,0.8668670654296875,0.01819920539855957,2.847036838531494,0.4994192123413086,4.951581001281738,0.06247401237487793,9.245577335357666
42,0.7157208919525146,0.015768051147460938,3.2190699577331543,0.3672981262207031,5.364559888839722,0.0673060417175293,9.749722957611084
43,0.6916861534118652,0.01512289047241211,2.6495580673217773,0.4523470401763916,4.9801599979400635,0.061224937438964844,8.850099086761475
44,0.7735269069671631,0.014934062957763672,3.202320098876953,0.5383059978485107,5.91628885269165,0.07187199592590332,10.517247915267944
45,0.6889290809631348,0.014569997787475586,3.077883243560791,0.369030237197876,6.453736066818237,0.07795906066894531,10.68210768699646
46,1.043712854385376,0.02122211456298828,4.975908041000366,0.48988795280456543,5.758106231689453,0.06626701354980469,12.355104207992554
47,0.7581040859222412,0.015811920166015625,3.371781826019287,0.39266300201416016,5.387168645858765,0.06337404251098633,9.988903522491455
48,0.7946557998657227,0.01677989959716797,3.5719146728515625,0.5478498935699463,5.408289909362793,0.06556200981140137,10.405052185058594
49,0.6001021862030029,0.013376951217651367,2.394336700439453,0.4495213031768799,3.9467568397521973,0.04930305480957031,7.453397035598755
50,0.6140148639678955,0.013336181640625,2.715885877609253,0.33361387252807617,4.610935926437378,0.05849504470825195,8.34628176689148
51,0.7563798427581787,0.016068220138549805,2.8213939666748047,0.4952278137207031,5.950433731079102,0.06784200668334961,10.107345581054688
52,0.639854907989502,0.01380610466003418,2.5395822525024414,0.3169291019439697,5.503355026245117,0.07687687873840332,9.090404272079468
53,0.8692200183868408,0.018909931182861328,3.619431972503662,0.3699657917022705,6.357157945632935,0.07341885566711426,11.308104515075684
54,0.6703529357910156,0.014924049377441406,2.7772350311279297,0.500216007232666,5.597456932067871,0.06891274452209473,9.629097700119019
55,0.7845239639282227,0.014982938766479492,2.8084051609039307,0.3373129367828369,4.876320123672485,0.0604400634765625,8.881985187530518
56,0.5724408626556396,0.011970996856689453,2.034899950027466,0.2716660499572754,4.861418962478638,0.05929422378540039,7.811691045761108
57,0.7057080268859863,0.01398777961730957,2.2749171257019043,0.2860541343688965,4.98587703704834,0.06266117095947266,8.32920527458191
58,0.24729013442993164,0.00707697868347168,0.5395877361297607,0.24720215797424316,2.173140048980713,0.027815818786621094,3.242112874984741
59,0.24236011505126953,0.006561994552612305,0.4655787944793701,0.15237712860107422,1.804664134979248,0.02402496337890625,2.6955671310424805
60,0.42906713485717773,0.01076197624206543,1.5217928886413574,0.22184491157531738,4.891123056411743,0.061582088470458984,7.13617205619812
